name,datetime,temp,humidity,precip,windspeed,visibility,icon
Notingham,2025-02-02T16:00:00,6.5,65.81,0,6,27.3,clear-day
Notingham,2025-02-02T17:00:00,5,72.76,0,5,22.7,clear-night
Notingham,2025-02-02T18:00:00,3.6,80.07,0,4.2,14,clear-night
Notingham,2025-02-02T19:00:00,4.1,81.34,0,5.5,14.9,cloudy
Notingham,2025-02-02T20:00:00,3.4,83.96,0,2.5,12.5,cloudy
Notingham,2025-02-02T21:00:00,3.8,85.66,0,6.6,13.5,partly-cloudy-night
Notingham,2025-02-02T22:00:00,3,87.91,0,5.3,11.8,clear-night
Notingham,2025-02-02T23:00:00,2.2,91.54,0,4.6,10.5,clear-night
Notingham,2025-02-03T00:00:00,3,89.94,0,5.3,12.5,cloudy
Notingham,2025-02-03T01:00:00,3.5,88.28,0,5.6,11.7,cloudy
Notingham,2025-02-03T02:00:00,4,89.57,0,6,12.1,cloudy
Notingham,2025-02-03T03:00:00,4.2,90.13,0,6.8,11.5,cloudy
Notingham,2025-02-03T04:00:00,4.1,90.08,0,3.7,9.9,cloudy
Notingham,2025-02-03T05:00:00,2.7,93.02,0,3.7,6.5,clear-night
Notingham,2025-02-03T06:00:00,3,94.87,0,5.2,5.7,clear-night
Notingham,2025-02-03T07:00:00,2.5,97.52,0,4.4,4.4,partly-cloudy-night
Notingham,2025-02-03T08:00:00,3.5,97.89,0,7.6,4,cloudy
Notingham,2025-02-03T09:00:00,4.6,96.45,0,6.1,3.3,cloudy
Notingham,2025-02-03T10:00:00,5.5,95.29,0,5.9,3.8,cloudy
Notingham,2025-02-03T11:00:00,6.6,93.39,0,8.4,4.4,cloudy
Notingham,2025-02-03T12:00:00,7.9,85.3,0,9.7,8.8,cloudy
Notingham,2025-02-03T13:00:00,8.5,83.26,0,7.5,11.6,cloudy
Notingham,2025-02-03T14:00:00,9.9,79.38,0,8.2,10.5,cloudy
Notingham,2025-02-03T15:00:00,9,80.33,0,7.5,19.4,cloudy
Notingham,2025-02-03T16:00:00,8.6,84.53,0,4.7,17.7,cloudy
Notingham,2025-02-03T17:00:00,8,84.77,0,7.7,19.7,cloudy
Notingham,2025-02-03T18:00:00,7,89.72,0,8.2,13.9,partly-cloudy-night
Notingham,2025-02-03T19:00:00,6.5,90.36,0,8.4,9.2,partly-cloudy-night
Notingham,2025-02-03T20:00:00,6,87.57,0,7.9,14.2,partly-cloudy-night
Notingham,2025-02-03T21:00:00,5.6,88.4,0,8.7,17.4,partly-cloudy-night
Notingham,2025-02-03T22:00:00,5.5,84.91,0,10.5,21.2,partly-cloudy-night
Notingham,2025-02-03T23:00:00,5,86.09,0,8.4,19.9,clear-night
Notingham,2025-02-04T00:00:00,4.8,88.87,0,7.5,18,clear-night
Notingham,2025-02-04T01:00:00,5.1,89.48,0,11.7,18.7,clear-night
Notingham,2025-02-04T02:00:00,4.6,92.4,0,10.4,18.1,partly-cloudy-night
Notingham,2025-02-04T03:00:00,5.1,89.47,0,10.7,20.5,cloudy
Notingham,2025-02-04T04:00:00,5.3,88.23,0,11.5,20.6,partly-cloudy-night
Notingham,2025-02-04T05:00:00,5.6,86.46,0,13.4,20.5,cloudy
Notingham,2025-02-04T06:00:00,5.6,88.18,0,11,18.8,partly-cloudy-night
Notingham,2025-02-04T07:00:00,5.5,87.72,0,12.2,17.8,partly-cloudy-night
Notingham,2025-02-04T08:00:00,5.7,86.96,0,12.6,21,clear-day
Notingham,2025-02-04T09:00:00,7.1,81.44,0,11.5,24.8,clear-day
Notingham,2025-02-04T10:00:00,8.6,76.01,0.004,14.2,27.6,cloudy
Notingham,2025-02-04T11:00:00,9.6,71.71,0,16.2,27.1,cloudy
Notingham,2025-02-04T12:00:00,10,72.13,0,13.9,28.7,cloudy
Notingham,2025-02-04T13:00:00,10.3,71.64,0,15.9,28,cloudy
Notingham,2025-02-04T14:00:00,10.2,79.61,0,16.7,11.2,cloudy
Notingham,2025-02-04T15:00:00,9.6,83.93,0,14.7,20.3,cloudy
Notingham,2025-02-04T16:00:00,8.3,81.55,0,11.8,44.7,cloudy
Notingham,2025-02-04T17:00:00,7.7,84.62,0,9.8,21.3,cloudy
Notingham,2025-02-04T18:00:00,7.2,85.28,0.012,10.4,35.4,partly-cloudy-night
Notingham,2025-02-04T19:00:00,6.9,85.66,0,10.8,27.8,clear-night
Notingham,2025-02-04T20:00:00,6.6,84.52,0,10.6,22.2,clear-night
Notingham,2025-02-04T21:00:00,6.1,83.96,0,7.6,19,clear-night
Notingham,2025-02-04T22:00:00,5.6,83.96,0,8.1,15.9,clear-night
Notingham,2025-02-04T23:00:00,5.2,85,0,7.3,15.3,clear-night
Notingham,2025-02-05T00:00:00,4.6,85.5,0,6.4,15.9,clear-night
Notingham,2025-02-05T01:00:00,3.9,86.64,0,6.4,18.7,clear-night
Notingham,2025-02-05T02:00:00,3.7,87.86,0,7.8,20,clear-night
Notingham,2025-02-05T03:00:00,3.4,89.68,0,6.5,14.8,clear-night
Notingham,2025-02-05T04:00:00,2.7,92.75,0,4.9,14.8,clear-night
Notingham,2025-02-05T05:00:00,1.8,91.02,0,3.8,13.6,clear-night
Notingham,2025-02-05T06:00:00,2.2,95.27,0,5.2,15.3,clear-night
Notingham,2025-02-05T07:00:00,1.4,94.7,0,4.9,12.9,clear-night
Notingham,2025-02-05T08:00:00,1,96.01,0,5.1,9.5,clear-day
Notingham,2025-02-05T09:00:00,2.6,95.78,0,5,11.2,clear-day
Notingham,2025-02-05T10:00:00,4.1,88.45,0,6.9,13.5,clear-day
Notingham,2025-02-05T11:00:00,6,81.99,0,6.8,19.3,clear-day
Notingham,2025-02-05T12:00:00,6.7,75.25,0,9.3,23.5,clear-day
Notingham,2025-02-05T13:00:00,6.9,74.96,0,7.3,22.5,clear-day
Notingham,2025-02-05T14:00:00,7.2,72.29,0,8.3,21.6,clear-day
Notingham,2025-02-05T15:00:00,7.5,68.49,0,6.4,24.7,partly-cloudy-day
Notingham,2025-02-05T16:00:00,7.5,62.56,0,9,26.6,clear-day
Notingham,2025-02-05T17:00:00,6,71.06,0,4.9,23,partly-cloudy-night
Notingham,2025-02-05T18:00:00,3.9,77.1,0,2,17.9,clear-night
Notingham,2025-02-05T19:00:00,3.4,79.84,0,1.4,15.8,clear-night
Notingham,2025-02-05T20:00:00,2.9,84.82,0,4.8,14.6,clear-night
Notingham,2025-02-05T21:00:00,2.6,86.01,0,5.1,12.9,clear-night
Notingham,2025-02-05T22:00:00,2.4,87.91,0,5.5,12.3,clear-night
Notingham,2025-02-05T23:00:00,2.1,89.66,0,6.5,12.7,clear-night
Notingham,2025-02-06T00:00:00,1.7,92.16,0,4.9,11.3,clear-night
Notingham,2025-02-06T01:00:00,1.8,92.92,0,5.9,13.1,clear-night
Notingham,2025-02-06T02:00:00,0.7,89.89,0,3.5,13.5,clear-night
Notingham,2025-02-06T03:00:00,-0.7,92.9,0,5,13.3,clear-night
Notingham,2025-02-06T04:00:00,-1.4,94.67,0,3.6,9.8,clear-night
Notingham,2025-02-06T05:00:00,-1.1,97.14,0,4.5,11.9,clear-night
Notingham,2025-02-06T06:00:00,-1.7,95.85,0,3.9,9,clear-night
Notingham,2025-02-06T07:00:00,-1.7,95.99,0,2.9,8.1,clear-night
Notingham,2025-02-06T08:00:00,-0.5,97.9,0,5,10.5,clear-day
Notingham,2025-02-06T09:00:00,1.3,97.11,0,4.2,10.7,clear-day
Notingham,2025-02-06T10:00:00,3.2,89.93,0.01,7.2,9.9,clear-day
Notingham,2025-02-06T11:00:00,4.9,87.16,0,4.9,10.6,clear-day
Notingham,2025-02-06T12:00:00,6.3,83.11,0,8.3,12,partly-cloudy-day
Notingham,2025-02-06T13:00:00,6.4,79.79,0,8.2,16.6,partly-cloudy-day
Notingham,2025-02-06T14:00:00,6.6,76.93,0,9.7,16.5,cloudy
Notingham,2025-02-06T15:00:00,5.7,84.17,0,9.4,11.5,partly-cloudy-day
Notingham,2025-02-06T16:00:00,5.3,83.52,0,8,13.4,clear-day
Notingham,2025-02-06T17:00:00,4.1,87.91,0,8.3,9.7,partly-cloudy-night
Notingham,2025-02-06T18:00:00,3.3,92.93,0,8.5,4.3,clear-night
Notingham,2025-02-06T19:00:00,2.4,94.31,0,8.6,4.6,clear-night
Notingham,2025-02-06T20:00:00,2.1,93.64,0,8.5,10.2,partly-cloudy-night
Notingham,2025-02-06T21:00:00,2.1,96.14,0,7.8,9.1,partly-cloudy-night
Notingham,2025-02-06T22:00:00,2.3,94.66,0,7.6,11.6,cloudy
Notingham,2025-02-06T23:00:00,1.6,94.15,0,7.5,12.6,partly-cloudy-night
Notingham,2025-02-07T00:00:00,2.1,93.11,0,6.5,11.9,cloudy
Notingham,2025-02-07T01:00:00,2.1,91.26,0,9.5,11.9,cloudy
Notingham,2025-02-07T02:00:00,2.1,92.8,0,8.6,11.5,cloudy
Notingham,2025-02-07T03:00:00,2.2,90.92,0,10.1,14.9,cloudy
Notingham,2025-02-07T04:00:00,2.7,89.13,0,11.8,16.1,partly-cloudy-night
Notingham,2025-02-07T05:00:00,3,88.58,0,12.8,14.4,cloudy
Notingham,2025-02-07T06:00:00,3.2,87.81,0,13,14.6,cloudy
Notingham,2025-02-07T07:00:00,3.2,86.46,0,12.6,15.4,cloudy
Notingham,2025-02-07T08:00:00,3.2,87.3,0,12.1,16.1,cloudy
Notingham,2025-02-07T09:00:00,3.6,84.46,0,14.6,17.4,cloudy
Notingham,2025-02-07T10:00:00,3.8,77.15,0,19.7,17.9,cloudy
Notingham,2025-02-07T11:00:00,3.6,76.77,0,18.3,16.4,cloudy
Notingham,2025-02-07T12:00:00,3.4,80.48,0,18.9,9.4,cloudy
Notingham,2025-02-07T13:00:00,3.6,77.67,0,18.5,15.5,cloudy
Notingham,2025-02-07T14:00:00,3.5,76.76,0,18.4,13.1,cloudy
Notingham,2025-02-07T15:00:00,3.3,71.93,0,23.7,16.4,cloudy
Notingham,2025-02-07T16:00:00,3.2,74.65,0,18.7,16.8,cloudy
Notingham,2025-02-07T17:00:00,3,75.63,0,19.6,16.5,cloudy
Notingham,2025-02-07T18:00:00,3,72.73,0,19.1,19.1,cloudy
Notingham,2025-02-07T19:00:00,2.8,76.64,0.006,16.5,18.7,cloudy
Notingham,2025-02-07T20:00:00,2.6,86.86,0.008,17.5,10.7,cloudy
Notingham,2025-02-07T21:00:00,2.4,88.2,0,14.4,4.1,cloudy
Notingham,2025-02-07T22:00:00,1.8,91.48,0.004,13.5,4.9,cloudy
Notingham,2025-02-07T23:00:00,1.2,96.01,0.014,12.2,3.1,cloudy
Notingham,2025-02-08T00:00:00,1.2,96.27,0.03,12.4,2.5,cloudy
Notingham,2025-02-08T01:00:00,1.1,96.39,0.369,13.8,2.5,rain
Notingham,2025-02-08T02:00:00,1.2,96.33,0.014,13.7,3.1,cloudy
Notingham,2025-02-08T03:00:00,1.2,96.4,0.01,12.2,3.1,cloudy
Notingham,2025-02-08T04:00:00,1.2,97.74,0,11.6,3.1,cloudy
Notingham,2025-02-08T05:00:00,1.6,97.06,0,11.8,2.5,cloudy
Notingham,2025-02-08T06:00:00,1.9,97.67,0,10.4,2.5,cloudy
Notingham,2025-02-08T07:00:00,2.1,97.04,0,9.5,1.9,cloudy
Notingham,2025-02-08T08:00:00,2.2,96.44,0.01,8.7,1.9,cloudy
Notingham,2025-02-08T09:00:00,2.2,97.52,0,8.2,2,cloudy
Notingham,2025-02-08T10:00:00,2.7,96.27,0,9.1,2,cloudy
Notingham,2025-02-08T11:00:00,2.9,94.92,0,8.8,2.5,cloudy
Notingham,2025-02-08T12:00:00,3.4,93.01,0,9.6,2.6,cloudy
Notingham,2025-02-08T13:00:00,3.4,94.2,0,8,2.6,cloudy
Notingham,2025-02-08T14:00:00,3.7,92.94,0,7.9,2.6,cloudy
Notingham,2025-02-08T15:00:00,3.7,95.57,0.006,8.7,1.9,cloudy
Notingham,2025-02-08T16:00:00,3.7,94.35,0,7.4,2.5,cloudy
Notingham,2025-02-08T17:00:00,3.7,94.4,0,9,1.9,cloudy
Notingham,2025-02-08T18:00:00,3.6,95.02,0,7.5,1.9,cloudy
Notingham,2025-02-08T19:00:00,3.7,95.62,0,8.5,1.9,cloudy
Notingham,2025-02-08T20:00:00,3.7,95.59,0,9.2,1.9,cloudy
Notingham,2025-02-08T21:00:00,3.7,95.73,0.008,9.1,1.9,cloudy
Notingham,2025-02-08T22:00:00,3.9,95.19,0.02,8.2,1.8,cloudy
Notingham,2025-02-08T23:00:00,3.9,95.33,0.026,9.5,1.2,cloudy
Notingham,2025-02-09T00:00:00,3.9,96.57,0.041,8.6,1.2,cloudy
Notingham,2025-02-09T01:00:00,3.9,96.57,0.588,8.3,1.2,rain
Notingham,2025-02-09T02:00:00,4.2,96.59,0.012,9.7,1.2,cloudy
Notingham,2025-02-09T03:00:00,4.2,97.89,0,8.4,1.2,cloudy
Notingham,2025-02-09T04:00:00,4.2,99.74,0,9.1,0.1,fog
Notingham,2025-02-09T05:00:00,4.6,98.54,0.006,6.6,0.1,fog
Notingham,2025-02-09T06:00:00,4.7,99.83,0,9.8,0.1,fog
Notingham,2025-02-09T07:00:00,4.8,99.8,0.004,10.1,0.6,fog
Notingham,2025-02-09T08:00:00,4.9,99.72,0,13,0.7,cloudy
Notingham,2025-02-09T09:00:00,5.1,96.48,0,14.7,1.3,cloudy
Notingham,2025-02-09T10:00:00,5.2,95.73,0,12.9,1.9,cloudy
Notingham,2025-02-09T11:00:00,5.7,91.41,0,14.7,1.9,cloudy
Notingham,2025-02-09T12:00:00,5.7,91.12,0,15.7,1.9,cloudy
Notingham,2025-02-09T13:00:00,6,90.5,0,15.5,2.5,cloudy
Notingham,2025-02-09T14:00:00,6,88.93,0,15.8,2.5,cloudy
Notingham,2025-02-09T15:00:00,5.6,88.25,0,17.8,2.6,cloudy
Notingham,2025-02-09T16:00:00,5.3,88.87,0,17.9,2.5,cloudy
Notingham,2025-02-09T17:00:00,4.9,92.81,0,16,2.6,cloudy
Notingham,2025-02-09T18:00:00,4.7,91.04,0,18.4,3.1,cloudy
Notingham,2025-02-09T19:00:00,4.7,92.05,0,14.7,2.6,cloudy
Notingham,2025-02-09T20:00:00,4.8,89.83,0,12.7,2.6,cloudy
Notingham,2025-02-09T21:00:00,4.8,88.77,0,14.3,3.1,cloudy
Notingham,2025-02-09T22:00:00,4.6,90.87,0,17.1,2,cloudy
Notingham,2025-02-09T23:00:00,4.1,92.85,0,13.1,2,cloudy
Notingham,2025-02-10T00:00:00,4,94.89,0,14,1.3,cloudy
Notingham,2025-02-10T01:00:00,3.8,95.02,0.365,17.2,2.5,rain
Notingham,2025-02-10T02:00:00,3.6,93.61,0,14.1,1.5,cloudy
Notingham,2025-02-10T03:00:00,3.6,95.85,0,16.4,2.6,cloudy
Notingham,2025-02-10T04:00:00,3.7,94.08,0,16.1,2,cloudy
Notingham,2025-02-10T05:00:00,3.7,93.86,0,15.4,2.1,cloudy
Notingham,2025-02-10T06:00:00,3.7,90.9,0,17.3,3.9,cloudy
Notingham,2025-02-10T07:00:00,3.4,92.72,0,16,2.2,cloudy
Notingham,2025-02-10T08:00:00,3.5,90.5,0,16.7,3.8,cloudy
Notingham,2025-02-10T09:00:00,3.2,94.23,0.016,14.9,2.7,cloudy
Notingham,2025-02-10T10:00:00,3.2,94.3,0.016,14.2,3.3,cloudy
Notingham,2025-02-10T11:00:00,3.2,94.19,0.026,14.3,4.5,cloudy
Notingham,2025-02-10T12:00:00,3.4,94.78,0.016,16.8,5,cloudy
Notingham,2025-02-10T13:00:00,3.4,94.56,0.18,15.2,3.4,cloudy
Notingham,2025-02-10T14:00:00,3.6,92.39,0.004,15.6,5.5,cloudy
Notingham,2025-02-10T15:00:00,3.6,91.31,0.018,17,4.9,cloudy
Notingham,2025-02-10T16:00:00,3.3,91.86,0.012,14.6,4.8,cloudy
Notingham,2025-02-10T17:00:00,3.1,94.58,0.016,14.8,4,cloudy
Notingham,2025-02-10T18:00:00,3.2,92.57,0.006,15.1,2.9,cloudy
Notingham,2025-02-10T19:00:00,3.1,93.21,0,15.8,3.5,cloudy
Notingham,2025-02-10T20:00:00,2.7,92.64,0,16.4,4.4,cloudy
Notingham,2025-02-10T21:00:00,2.6,93.63,0,14.9,2,cloudy
Notingham,2025-02-10T22:00:00,2.6,93.13,0.01,11.8,5,cloudy
Notingham,2025-02-10T23:00:00,2.6,94.97,0.006,11.9,2.7,cloudy
Notingham,2025-02-11T00:00:00,2.7,95.59,0.016,10.2,3.7,cloudy
Notingham,2025-02-11T01:00:00,2.8,95.04,0.01,11.7,4.3,cloudy
Notingham,2025-02-11T02:00:00,2.8,95.05,0.006,11.1,3.7,cloudy
Notingham,2025-02-11T03:00:00,3,93.93,0.004,9.3,3.1,cloudy
Notingham,2025-02-11T04:00:00,3.1,94.53,0.012,8.3,2.4,cloudy
Notingham,2025-02-11T05:00:00,3,94.97,0.014,7.2,2.5,cloudy
Notingham,2025-02-11T06:00:00,3.1,95.74,0.008,9.1,1.9,cloudy
Notingham,2025-02-11T07:00:00,3.1,95.74,0,7,1.9,cloudy
Notingham,2025-02-11T08:00:00,3.2,97.37,0.004,7.6,1.4,cloudy
Notingham,2025-02-11T09:00:00,3.3,96.18,0.006,6.3,1.9,cloudy
Notingham,2025-02-11T10:00:00,3.6,94.39,0,9.3,2.5,cloudy
Notingham,2025-02-11T11:00:00,3.5,93.82,0,9.7,1.4,cloudy
Notingham,2025-02-11T12:00:00,3.6,94.35,0,9.7,3.1,cloudy
Notingham,2025-02-11T13:00:00,3.6,91.32,0,13.7,4.6,cloudy
Notingham,2025-02-11T14:00:00,3.3,90.15,0,12.5,6.5,cloudy
Notingham,2025-02-11T15:00:00,3.2,93.15,0.004,10.2,4.2,cloudy
Notingham,2025-02-11T16:00:00,3.2,96.15,0,8.9,1.9,cloudy
Notingham,2025-02-11T17:00:00,3.2,96.37,0,8.3,2.4,cloudy
Notingham,2025-02-11T18:00:00,3.2,96.52,0,7.6,,cloudy
Notingham,2025-02-11T19:00:00,3.1,100,0,7.4,1.2,cloudy
Notingham,2025-02-11T20:00:00,3,97.25,0,8.2,1.8,cloudy
Notingham,2025-02-11T21:00:00,3,97.33,0,6.8,1.3,cloudy
Notingham,2025-02-11T22:00:00,3.1,96.83,0,4.8,1.7,cloudy
Notingham,2025-02-11T23:00:00,3.2,97.75,0,6.4,1.3,cloudy
Notingham,2025-02-12T00:00:00,3.1,97.91,0.012,5.3,0.7,cloudy
Notingham,2025-02-12T01:00:00,3.1,99.15,0.363,4.9,0.8,rain
Notingham,2025-02-12T02:00:00,3.1,97.87,0,5.1,1.4,cloudy
Notingham,2025-02-12T03:00:00,3.2,97.64,0,4.2,1.9,cloudy
Notingham,2025-02-12T04:00:00,3.2,97.63,0,7.2,1.9,cloudy
Notingham,2025-02-12T05:00:00,3.2,97.6,0.004,6.2,1.9,cloudy
Notingham,2025-02-12T06:00:00,3.1,96.26,0.004,6.8,2,cloudy
Notingham,2025-02-12T07:00:00,3.1,96.23,0,6.3,2.1,cloudy
Notingham,2025-02-12T08:00:00,3.1,95.54,0,6.2,2.7,cloudy
Notingham,2025-02-12T09:00:00,3.2,95.87,0.007,4.9,2.6,cloudy
Notingham,2025-02-12T10:00:00,3.6,94.46,0.004,5.5,2.6,cloudy
Notingham,2025-02-12T11:00:00,3.9,94.18,0.004,5.7,3.8,cloudy
Notingham,2025-02-12T12:00:00,4.6,89.29,0.004,6.6,4.5,cloudy
Notingham,2025-02-12T13:00:00,4.6,89.03,0,6.3,4.4,cloudy
Notingham,2025-02-12T14:00:00,4.6,88.15,0,7.2,3.2,cloudy
Notingham,2025-02-12T15:00:00,4.4,89.52,0,7.4,3.3,cloudy
Notingham,2025-02-12T16:00:00,4,90.55,0,5.7,3.2,cloudy
Notingham,2025-02-12T17:00:00,3.6,89.44,0,9,3.7,cloudy
Notingham,2025-02-12T18:00:00,3.2,93.01,0,5.7,3.1,cloudy
Notingham,2025-02-12T19:00:00,3.1,93.19,0,6.4,1.9,cloudy
Notingham,2025-02-12T20:00:00,3.2,94.26,0,6.5,2,cloudy
Notingham,2025-02-12T21:00:00,3.1,94.46,0.01,6.4,2,cloudy
Notingham,2025-02-12T22:00:00,3,93.82,0,5.9,2.5,cloudy
Notingham,2025-02-12T23:00:00,2.8,94.4,0,6.2,2.5,cloudy
Notingham,2025-02-13T00:00:00,2.7,93.86,0,6.3,2.7,cloudy
Notingham,2025-02-13T01:00:00,2.6,92.7,0,7,3.4,cloudy
Notingham,2025-02-13T02:00:00,2.2,88.92,0,7.4,6.3,cloudy
Notingham,2025-02-13T03:00:00,2.2,84.26,0,4.7,7.6,cloudy
Notingham,2025-02-13T04:00:00,2.2,82.59,0,7.6,9.5,cloudy
Notingham,2025-02-13T05:00:00,2.2,80.17,0,6,11.9,cloudy
Notingham,2025-02-13T06:00:00,2.1,77.96,0,7.6,14.3,cloudy
Notingham,2025-02-13T07:00:00,1.9,77.31,0,6.1,16.6,cloudy
Notingham,2025-02-13T08:00:00,1.9,77.77,0,5.9,17.1,cloudy
Notingham,2025-02-13T09:00:00,2.2,73.41,0.006,6.1,19.5,cloudy
Notingham,2025-02-13T10:00:00,2.6,72.88,0,8.5,18.2,cloudy
Notingham,2025-02-13T11:00:00,2.7,72.15,0,7,19.8,cloudy
Notingham,2025-02-13T12:00:00,3.1,70.87,0,8,22,cloudy
Notingham,2025-02-13T13:00:00,3,71.06,0,8.3,21.2,cloudy
Notingham,2025-02-13T14:00:00,2.9,68.72,0,7,23.1,cloudy
Notingham,2025-02-13T15:00:00,2.8,68.86,0,7,21.7,cloudy
Notingham,2025-02-13T16:00:00,2.6,69.75,0,6.7,23.5,cloudy
Notingham,2025-02-13T17:00:00,2.4,68.74,0,8.1,25.4,cloudy
Notingham,2025-02-13T18:00:00,2.2,67.71,0,7.9,24.1,cloudy
Notingham,2025-02-13T19:00:00,2.1,68.62,0,5.9,23.6,cloudy
Notingham,2025-02-13T20:00:00,2.1,70.54,0,7.8,20.6,cloudy
Notingham,2025-02-13T21:00:00,2.1,70.74,0,9.4,20.7,cloudy
Notingham,2025-02-13T22:00:00,1.6,66.06,0,9.6,20.5,cloudy
Notingham,2025-02-13T23:00:00,1.7,67.47,0,9.5,16.7,cloudy
Notingham,2025-02-14T00:00:00,1.6,69.79,0,6.8,16,cloudy
Notingham,2025-02-14T01:00:00,1.5,68.86,0,9.7,16,cloudy
Notingham,2025-02-14T02:00:00,1.3,70.75,0,8.4,14.4,cloudy
Notingham,2025-02-14T03:00:00,1.3,67.24,0,9.5,18.7,cloudy
Notingham,2025-02-14T04:00:00,1.1,69.56,0,7.9,21.1,cloudy
Notingham,2025-02-14T05:00:00,1.4,69.44,0,8,22.9,cloudy
Notingham,2025-02-14T06:00:00,1.4,68.19,0,9.1,25.1,cloudy
Notingham,2025-02-14T07:00:00,1.2,69.62,0,7.7,24.4,cloudy
Notingham,2025-02-14T08:00:00,1.7,70.72,0,9.8,21.6,cloudy
Notingham,2025-02-14T09:00:00,2,68.82,0,10.3,18.8,cloudy
Notingham,2025-02-14T10:00:00,2.8,67.44,0,9.3,22.5,cloudy
Notingham,2025-02-14T11:00:00,3.6,64.96,0,12.7,23.3,cloudy
Notingham,2025-02-14T12:00:00,3.8,67.4,0,10.4,18.5,cloudy
Notingham,2025-02-14T13:00:00,4.3,64.5,0,10.5,18.2,cloudy
Notingham,2025-02-14T14:00:00,4.1,67.69,0,12,15.9,cloudy
Notingham,2025-02-14T15:00:00,4.2,66.98,0,9.5,11,partly-cloudy-day
Notingham,2025-02-14T16:00:00,3.6,70.31,0,9.3,8.1,cloudy
Notingham,2025-02-14T17:00:00,2.7,75.26,0,9.6,6.3,cloudy
Notingham,2025-02-14T18:00:00,2.4,75.63,0,8.7,6.1,cloudy
Notingham,2025-02-14T19:00:00,2.4,75.34,0,8.7,6.1,cloudy
Notingham,2025-02-14T20:00:00,2.4,75.95,0,7.7,6,cloudy
Notingham,2025-02-14T21:00:00,2,76.96,0,8.5,5.4,cloudy
Notingham,2025-02-14T22:00:00,1.1,86.16,0,8.8,3.1,cloudy
Notingham,2025-02-14T23:00:00,0.8,89.54,0,7.4,2.6,cloudy
Notingham,2025-02-15T00:00:00,0.8,89.5,0,6,2.6,cloudy
Notingham,2025-02-15T01:00:00,1.1,86.74,0,5.2,2.5,cloudy
Notingham,2025-02-15T02:00:00,1.1,87.84,0,4.6,2.5,cloudy
