name,datetime,temp,humidity,precip,windspeed,visibility,icon
Notingham,2024-11-17T12:00:00,7.6,80.8,0.004,8.5,20.8,cloudy
Notingham,2024-11-17T13:00:00,7.8,78.45,0.008,11.5,28.6,clear-day
Notingham,2024-11-17T14:00:00,7.5,79.34,0.019,11.1,9.3,cloudy
Notingham,2024-11-17T15:00:00,6.7,89.65,0.925,8.1,6.6,rain
Notingham,2024-11-17T16:00:00,5.7,92.2,0.977,4.9,1.6,rain
Notingham,2024-11-17T17:00:00,5.6,93.55,0.6,3.7,12.5,rain
Notingham,2024-11-17T18:00:00,5.4,93.16,0.288,3.7,22.8,rain
Notingham,2024-11-17T19:00:00,4,93.29,0,3.7,17.7,partly-cloudy-night
Notingham,2024-11-17T20:00:00,3.6,95.16,0,3.8,4.9,partly-cloudy-night
Notingham,2024-11-17T21:00:00,2.6,96.4,0.177,3.9,3.1,partly-cloudy-night
Notingham,2024-11-17T22:00:00,3.7,98.07,0,8.5,6.2,partly-cloudy-night
Notingham,2024-11-17T23:00:00,4.5,93.66,0,7.7,6.1,partly-cloudy-night
Notingham,2024-11-18T00:00:00,4.8,93.24,0.1,4.2,6.2,cloudy
Notingham,2024-11-18T01:00:00,5.4,89.07,0.2,3.4,6.1,partly-cloudy-night
Notingham,2024-11-18T02:00:00,3.8,98.53,0.2,4.4,5.8,partly-cloudy-night
Notingham,2024-11-18T03:00:00,3.9,98.53,0.1,3.1,4.6,partly-cloudy-night
Notingham,2024-11-18T04:00:00,4.4,93.03,0,4.2,5.9,partly-cloudy-night
Notingham,2024-11-18T05:00:00,4.3,93.65,0,3.4,5.2,partly-cloudy-night
Notingham,2024-11-18T06:00:00,2.6,98.51,0,5.4,6.1,partly-cloudy-night
Notingham,2024-11-18T07:00:00,1.9,93.53,0,4.3,6.1,partly-cloudy-night
Notingham,2024-11-18T08:00:00,1.7,87.73,0,5.3,6.1,partly-cloudy-day
Notingham,2024-11-18T09:00:00,1.7,87.42,0,4.8,6.2,partly-cloudy-day
Notingham,2024-11-18T10:00:00,2.6,81.96,0,4.4,6.2,cloudy
Notingham,2024-11-18T11:00:00,3.7,75.49,0,4,6.2,partly-cloudy-day
Notingham,2024-11-18T12:00:00,3.9,74.26,0,3.2,6.2,partly-cloudy-day
Notingham,2024-11-18T13:00:00,3.9,66.03,0,3.5,6.2,cloudy
Notingham,2024-11-18T14:00:00,3.8,66.24,0,4.7,6.2,cloudy
Notingham,2024-11-18T15:00:00,3.7,70.52,0,4.6,6.2,cloudy
Notingham,2024-11-18T16:00:00,3.7,71.88,0,4.7,6.2,partly-cloudy-day
Notingham,2024-11-18T17:00:00,2.8,84.56,0.1,5.1,6.2,partly-cloudy-night
Notingham,2024-11-18T18:00:00,2.7,87.09,0.2,5.5,6.1,partly-cloudy-night
Notingham,2024-11-18T19:00:00,2,91.69,1,8.7,5.2,rain
Notingham,2024-11-18T20:00:00,1.9,91.68,0.8,11.3,4.2,rain
Notingham,2024-11-18T21:00:00,0.8,93.47,1,12.6,1.2,snow
Notingham,2024-11-18T22:00:00,0,99.31,1.3,10.7,1.1,snow
Notingham,2024-11-18T23:00:00,0,99.31,1.7,13.1,1.1,snow
Notingham,2024-11-19T00:00:00,0,99.31,1.5,14.1,0.5,snow
Notingham,2024-11-19T01:00:00,0,97.53,1,14.4,1.4,snow
Notingham,2024-11-19T02:00:00,0,100,0.6,10.2,4.8,snow
Notingham,2024-11-19T03:00:00,0,100,0.6,8.8,2.9,snow
Notingham,2024-11-19T04:00:00,0,100,0.6,7.7,2.1,snow
Notingham,2024-11-19T05:00:00,0,100,0.3,9,1.5,snow
Notingham,2024-11-19T06:00:00,0.1,99.31,0.2,6.8,1.3,cloudy
Notingham,2024-11-19T07:00:00,0.2,98.01,0.5,6.1,1.8,snow
Notingham,2024-11-19T08:00:00,0.5,95.86,0.4,10.9,3.7,snow
Notingham,2024-11-19T09:00:00,0.1,99.31,0.2,6.9,5.1,partly-cloudy-day
Notingham,2024-11-19T10:00:00,0.2,98.48,0.1,6.8,5.8,partly-cloudy-day
Notingham,2024-11-19T11:00:00,0.3,98.01,0,6.3,6.2,partly-cloudy-day
Notingham,2024-11-19T12:00:00,1,98.02,0,6.6,6.2,partly-cloudy-day
Notingham,2024-11-19T13:00:00,1.2,92.4,0,9.3,6.2,partly-cloudy-day
Notingham,2024-11-19T14:00:00,2,87.74,0,8.7,6.2,partly-cloudy-day
Notingham,2024-11-19T15:00:00,2,87.62,0,8.3,6.2,partly-cloudy-day
Notingham,2024-11-19T16:00:00,2,88.35,0,8.5,6.2,cloudy
Notingham,2024-11-19T17:00:00,2,87.02,0,9.3,6.2,cloudy
Notingham,2024-11-19T18:00:00,1,87.23,0,9.3,6.2,cloudy
Notingham,2024-11-19T19:00:00,1,84.76,0,10.1,6.2,cloudy
Notingham,2024-11-19T20:00:00,0.2,83.89,0,11.7,6.2,cloudy
Notingham,2024-11-19T21:00:00,0,80.05,0,9.5,6.2,partly-cloudy-night
Notingham,2024-11-19T22:00:00,-0.7,82.83,0,12.7,6.2,partly-cloudy-night
Notingham,2024-11-19T23:00:00,0,74.82,0,10.9,6.2,cloudy
Notingham,2024-11-20T00:00:00,0,69.4,0,11.8,6.2,cloudy
Notingham,2024-11-20T01:00:00,-0.2,69.98,0,11.7,6.2,partly-cloudy-night
Notingham,2024-11-20T02:00:00,-0.9,73.76,0,15.1,6.2,partly-cloudy-night
Notingham,2024-11-20T03:00:00,-1.6,77.38,0,10.7,6.2,partly-cloudy-night
Notingham,2024-11-20T04:00:00,-1,74.27,0,6.9,6.2,cloudy
Notingham,2024-11-20T05:00:00,-0.3,78.85,0,9.4,6.2,partly-cloudy-night
Notingham,2024-11-20T06:00:00,-0.9,82.81,0,12.1,6.2,partly-cloudy-night
Notingham,2024-11-20T07:00:00,-1.2,89.18,0,12.3,6.2,partly-cloudy-night
Notingham,2024-11-20T08:00:00,-0.2,87.45,0,12.2,6.2,partly-cloudy-day
Notingham,2024-11-20T09:00:00,-0.3,89.5,0,15.1,6.2,partly-cloudy-day
Notingham,2024-11-20T10:00:00,0.8,83.97,0,11.4,6.2,clear-day
Notingham,2024-11-20T11:00:00,1.2,80.43,0,14,6.2,partly-cloudy-day
Notingham,2024-11-20T12:00:00,2.1,72.45,0,12.3,6.2,partly-cloudy-day
Notingham,2024-11-20T13:00:00,3,68.65,0,12.2,6.2,partly-cloudy-day
Notingham,2024-11-20T14:00:00,3,64.7,0,12.2,6.2,partly-cloudy-day
Notingham,2024-11-20T15:00:00,2.2,67.53,0,14.2,6.2,partly-cloudy-day
Notingham,2024-11-20T16:00:00,2,70.8,0,11.2,6.2,partly-cloudy-day
Notingham,2024-11-20T17:00:00,-0.6,77.48,0,9.1,6.2,partly-cloudy-night
Notingham,2024-11-20T18:00:00,-0.6,82.09,0,10.8,6.2,clear-night
Notingham,2024-11-20T19:00:00,-0.2,78.26,0,7.2,6.2,clear-night
Notingham,2024-11-20T20:00:00,-1.1,82.79,0,6.6,6.2,clear-night
Notingham,2024-11-20T21:00:00,-1,88.38,0,6.2,6.2,clear-night
Notingham,2024-11-20T22:00:00,-1.2,84.96,0,13.3,6.2,clear-night
Notingham,2024-11-20T23:00:00,-1.2,84.83,0,10,6.2,clear-night
Notingham,2024-11-21T00:00:00,-1.2,90.68,0,9.1,6.2,clear-night
Notingham,2024-11-21T01:00:00,-1.6,83.35,0,10.2,6.2,clear-night
Notingham,2024-11-21T02:00:00,-2.1,91.31,0,8.3,6.2,clear-night
Notingham,2024-11-21T03:00:00,-1.4,87.71,0,7.9,6.2,clear-night
Notingham,2024-11-21T04:00:00,-2.2,91.3,0,6.6,6.2,partly-cloudy-night
Notingham,2024-11-21T05:00:00,-2.3,86.95,0,7.6,6.2,partly-cloudy-night
Notingham,2024-11-21T06:00:00,-3.2,92.8,0,6.1,6.2,clear-night
Notingham,2024-11-21T07:00:00,-3,91.55,0,4.9,6.2,clear-night
Notingham,2024-11-21T08:00:00,-3.9,92.75,0,4.8,6.2,clear-day
Notingham,2024-11-21T09:00:00,-3.1,92.8,0,5.9,6.2,clear-day
Notingham,2024-11-21T10:00:00,-2.6,90.27,0,6.3,6.2,clear-day
Notingham,2024-11-21T11:00:00,-1.9,91.56,0,7.2,6.2,clear-day
Notingham,2024-11-21T12:00:00,0,85.06,0,6.3,6.2,clear-day
Notingham,2024-11-21T13:00:00,1,79.31,0,7.8,6.2,clear-day
Notingham,2024-11-21T14:00:00,1.2,78.34,0,9.5,6.2,clear-day
Notingham,2024-11-21T15:00:00,1.1,77.66,0,10.6,6.2,clear-day
Notingham,2024-11-21T16:00:00,1,77.52,0,9.9,6.2,partly-cloudy-day
Notingham,2024-11-21T17:00:00,0.4,84.63,0,11.9,6.2,partly-cloudy-night
Notingham,2024-11-21T18:00:00,0.6,81.9,0,14.9,6.2,partly-cloudy-night
Notingham,2024-11-21T19:00:00,0.6,86.27,0,15.8,6.2,partly-cloudy-night
Notingham,2024-11-21T20:00:00,0.6,91.92,0,18.8,6.2,partly-cloudy-night
Notingham,2024-11-21T21:00:00,0.7,91.16,0,17.8,6.2,partly-cloudy-night
Notingham,2024-11-21T22:00:00,0.6,92.58,0,8.2,12.2,partly-cloudy-night
Notingham,2024-11-21T23:00:00,0.6,92.42,0,10.6,17.3,cloudy
Notingham,2024-11-22T00:00:00,0.6,90.1,0,9.8,17.5,cloudy
Notingham,2024-11-22T01:00:00,1,91.41,0,13.1,2.7,cloudy
Notingham,2024-11-22T02:00:00,0.3,95.61,0,12,1,cloudy
Notingham,2024-11-22T03:00:00,0.4,95.9,0,11,8.6,cloudy
Notingham,2024-11-22T04:00:00,0.6,96.73,0,9.9,17,cloudy
Notingham,2024-11-22T05:00:00,0.9,96.12,0,9.9,17.4,cloudy
Notingham,2024-11-22T06:00:00,0.9,94.89,0.01,8.9,20.5,clear-night
Notingham,2024-11-22T07:00:00,1.1,93.73,0.01,8.4,20,cloudy
Notingham,2024-11-22T08:00:00,1,93.53,0.003,9.5,14.7,clear-day
Notingham,2024-11-22T09:00:00,1.3,93.16,0,7.5,14.1,clear-day
Notingham,2024-11-22T10:00:00,2.4,90.02,0,8.5,16.2,clear-day
Notingham,2024-11-22T11:00:00,2.8,89.56,0,6.5,15.7,partly-cloudy-day
Notingham,2024-11-22T12:00:00,3.7,82.89,0.004,10.6,20.5,clear-day
Notingham,2024-11-22T13:00:00,3,85.44,0,11.3,31.4,clear-day
Notingham,2024-11-22T14:00:00,3.7,80.19,1.765,7.2,34.5,rain
Notingham,2024-11-22T15:00:00,3.2,84.53,0.53,9.1,31.7,rain
Notingham,2024-11-22T16:00:00,2.6,87.75,0.353,8,23.5,rain
Notingham,2024-11-22T17:00:00,2.5,89.64,0.177,7,23.4,partly-cloudy-night
Notingham,2024-11-22T18:00:00,2.3,89.45,0,7.8,17.6,clear-night
Notingham,2024-11-22T19:00:00,0.3,89.7,0,3.7,5.5,partly-cloudy-night
Notingham,2024-11-22T20:00:00,0.7,92.78,0,5.1,9.5,clear-night
Notingham,2024-11-22T21:00:00,-0.4,92.65,0,2.8,8.3,clear-night
Notingham,2024-11-22T22:00:00,-0.5,94.38,0,3.9,4.5,clear-night
Notingham,2024-11-22T23:00:00,0.6,95.94,0,5.8,11.7,clear-night
Notingham,2024-11-23T00:00:00,0.8,92.66,0,5.1,12.2,clear-night
Notingham,2024-11-23T01:00:00,0.9,90.38,0,5,12.2,cloudy
Notingham,2024-11-23T02:00:00,1.1,87.87,0,5.1,17.8,cloudy
Notingham,2024-11-23T03:00:00,0.8,88.92,0,4,15,cloudy
Notingham,2024-11-23T04:00:00,0.9,89.59,0.003,7.1,17.1,cloudy
Notingham,2024-11-23T05:00:00,1.5,90.43,0.017,7.4,2.7,cloudy
Notingham,2024-11-23T06:00:00,1.5,93.76,1.799,8.7,3.7,rain
Notingham,2024-11-23T07:00:00,1.8,96.63,2.662,13.1,3.1,rain
Notingham,2024-11-23T08:00:00,2.6,97.09,2.651,15.3,1.5,rain
Notingham,2024-11-23T09:00:00,4.2,97.71,3.184,16.7,3.4,rain
Notingham,2024-11-23T10:00:00,5.9,98.47,0.537,18.1,7.3,rain
Notingham,2024-11-23T11:00:00,7.6,97.73,0.119,18.1,11.1,cloudy
Notingham,2024-11-23T12:00:00,8.7,96.41,0.814,17.1,4.9,rain
Notingham,2024-11-23T13:00:00,9.9,96.4,0.71,16.2,28.3,rain
Notingham,2024-11-23T14:00:00,11.3,94.75,0.372,16.4,6.8,rain
Notingham,2024-11-23T15:00:00,12.1,93.44,0.372,17.1,9.6,rain
Notingham,2024-11-23T16:00:00,12.1,95.92,0.201,12.8,8.5,cloudy
Notingham,2024-11-23T17:00:00,12.5,95.35,0.72,11.5,2.9,rain
Notingham,2024-11-23T18:00:00,12.8,96.65,0.793,11.5,4.6,rain
Notingham,2024-11-23T19:00:00,13.6,96.92,0.18,13.7,28.4,cloudy
Notingham,2024-11-23T20:00:00,14.1,93.7,0.004,16.7,17.7,cloudy
Notingham,2024-11-23T21:00:00,14.4,90.55,0,15.7,20.5,cloudy
Notingham,2024-11-23T22:00:00,14.2,90.61,0,12.4,28.4,cloudy
Notingham,2024-11-23T23:00:00,14.2,93.27,0.007,13.7,17.3,cloudy
Notingham,2024-11-24T00:00:00,14.6,91.21,0.015,14,23.3,cloudy
Notingham,2024-11-24T01:00:00,15.3,87.8,0,16.1,36.3,cloudy
Notingham,2024-11-24T02:00:00,14.9,90.37,0.194,17.4,31.1,cloudy
Notingham,2024-11-24T03:00:00,15,89.57,0.226,18.5,28,cloudy
Notingham,2024-11-24T04:00:00,15.6,86.35,0.042,20.7,16.1,cloudy
Notingham,2024-11-24T05:00:00,14.9,90.25,0.011,17.7,1.9,cloudy
Notingham,2024-11-24T06:00:00,15.4,87.7,0.092,17.6,6.3,cloudy
Notingham,2024-11-24T07:00:00,15.2,88.53,0.572,20.9,6.2,rain
Notingham,2024-11-24T08:00:00,14.6,90.93,4.459,23.8,0.7,rain
Notingham,2024-11-24T09:00:00,14.7,92.03,3.567,19.8,3.4,rain
Notingham,2024-11-24T10:00:00,14.7,92.73,0.893,16.5,11.8,rain
Notingham,2024-11-24T11:00:00,14.9,86.31,0.034,18.2,28.6,cloudy
Notingham,2024-11-24T12:00:00,14.6,83.98,0.027,15.1,39.7,cloudy
Notingham,2024-11-24T13:00:00,14.1,84.39,0.012,13.6,39.3,cloudy
Notingham,2024-11-24T14:00:00,13.7,83.71,0.011,13.6,40.2,cloudy
Notingham,2024-11-24T15:00:00,13.1,85.16,0.014,14.7,19.9,cloudy
Notingham,2024-11-24T16:00:00,11,89.17,0.568,12.3,7,rain
Notingham,2024-11-24T17:00:00,10.4,87.82,0.548,11.7,6.4,rain
Notingham,2024-11-24T18:00:00,10.1,87.67,0.314,12.1,9.5,rain
Notingham,2024-11-24T19:00:00,9.6,89.59,0.367,13.2,9.1,rain
Notingham,2024-11-24T20:00:00,9.4,94.36,0.37,12.4,6.9,rain
Notingham,2024-11-24T21:00:00,8.9,93.23,0.425,11.3,17.7,rain
Notingham,2024-11-24T22:00:00,8.9,91.33,0,12.3,20.5,cloudy
Notingham,2024-11-24T23:00:00,9.1,88.72,0,12.4,20.4,cloudy
Notingham,2024-11-25T00:00:00,9.1,86.74,0.098,14.7,17.6,cloudy
Notingham,2024-11-25T01:00:00,8.9,84.16,0,13.6,17.5,partly-cloudy-night
Notingham,2024-11-25T02:00:00,9.1,85.45,0,14.5,14.7,cloudy
Notingham,2024-11-25T03:00:00,9.1,83.93,0,13.5,13.6,partly-cloudy-night
Notingham,2024-11-25T04:00:00,9.1,83.63,0,14.5,13,cloudy
Notingham,2024-11-25T05:00:00,8.7,86.24,0,12.1,12.6,partly-cloudy-night
Notingham,2024-11-25T06:00:00,8.4,88.34,0,11.9,12.6,clear-night
Notingham,2024-11-25T07:00:00,8.2,86.88,0,10.8,15.3,partly-cloudy-night
Notingham,2024-11-25T08:00:00,7.6,85.95,0,7.7,17.5,clear-day
Notingham,2024-11-25T09:00:00,7.5,86.69,0.025,8.6,17,clear-day
Notingham,2024-11-25T10:00:00,8.6,82.76,0,7.9,14.9,partly-cloudy-day
Notingham,2024-11-25T11:00:00,9.2,75.73,0,14.5,20.7,cloudy
Notingham,2024-11-25T12:00:00,9.6,69.25,0,11.3,31.6,cloudy
Notingham,2024-11-25T13:00:00,9.6,68.71,0,12.3,34.5,clear-day
Notingham,2024-11-25T14:00:00,9.2,67.46,0,16.3,37.3,clear-day
Notingham,2024-11-25T15:00:00,8.6,71.06,0,14,34.5,clear-day
Notingham,2024-11-25T16:00:00,8,73.45,0,14.2,34.5,partly-cloudy-night
Notingham,2024-11-25T17:00:00,7.4,75.76,0,11,34.5,partly-cloudy-night
Notingham,2024-11-25T18:00:00,6.8,77.24,0,11.9,26.2,clear-night
Notingham,2024-11-25T19:00:00,6.6,76.73,0,11.5,23.2,clear-night
Notingham,2024-11-25T20:00:00,6.3,76.19,0,11.7,23.3,clear-night
Notingham,2024-11-25T21:00:00,6.1,76.63,0,12,23.4,clear-night
Notingham,2024-11-25T22:00:00,5.6,79.17,0,10.8,28.9,clear-night
Notingham,2024-11-25T23:00:00,5.1,79.5,0,9.7,23.5,clear-night
Notingham,2024-11-26T00:00:00,4.6,83.26,0.003,6.6,20.5,clear-night
Notingham,2024-11-26T01:00:00,4.4,85.46,0,5.5,17.7,clear-night
Notingham,2024-11-26T02:00:00,4.2,86.05,0,6.3,20.4,clear-night
Notingham,2024-11-26T03:00:00,3.8,88.61,0,7.2,20.5,clear-night
Notingham,2024-11-26T04:00:00,3.8,87.15,0,8.2,25.9,clear-night
Notingham,2024-11-26T05:00:00,3.6,89.52,0,6.1,17.6,clear-night
Notingham,2024-11-26T06:00:00,3.1,90.49,0,7.2,16.4,clear-night
Notingham,2024-11-26T07:00:00,2.7,92.79,0,7.2,13.7,clear-night
Notingham,2024-11-26T08:00:00,2.4,94.17,0,6.8,12.6,clear-day
Notingham,2024-11-26T09:00:00,3,94.18,0,8.1,14.8,clear-day
Notingham,2024-11-26T10:00:00,4.6,87.35,0,9.2,17.7,clear-day
Notingham,2024-11-26T11:00:00,6.4,79.99,0,6.2,25.9,clear-day
Notingham,2024-11-26T12:00:00,7.2,75.93,0,7.2,28.9,clear-day
Notingham,2024-11-26T13:00:00,8.2,71.55,0,6.2,20.6,clear-day
Notingham,2024-11-26T14:00:00,8.3,67.72,0,6.2,28.6,clear-day
Notingham,2024-11-26T15:00:00,7.6,69.66,0,6.9,31.6,clear-day
Notingham,2024-11-26T16:00:00,5.7,76.03,0,3.7,23.2,clear-night
Notingham,2024-11-26T17:00:00,3.8,85.42,0,4.7,12.3,clear-night
Notingham,2024-11-26T18:00:00,2.6,90.3,0,2.6,11.7,clear-night
Notingham,2024-11-26T19:00:00,1.9,93.38,0,0.6,10.1,clear-night
Notingham,2024-11-26T20:00:00,2.3,93.43,0,2.5,11.7,cloudy
Notingham,2024-11-26T21:00:00,3.4,86.69,0,4.4,6.2,cloudy
Notingham,2024-11-26T22:00:00,2,96.74,0,2.6,10,cloudy
Notingham,2024-11-26T23:00:00,2,96.97,0,2.4,8.2,cloudy
Notingham,2024-11-27T00:00:00,2.6,96.51,0,4.7,9.3,cloudy
Notingham,2024-11-27T01:00:00,3.1,96.16,0.003,4.8,11.8,cloudy
Notingham,2024-11-27T02:00:00,3.6,93.46,0.017,5.9,7.1,cloudy
Notingham,2024-11-27T03:00:00,3.6,95.95,0.915,6.9,3.6,rain
Notingham,2024-11-27T04:00:00,3.4,96.34,0.742,8,2.5,rain
Notingham,2024-11-27T05:00:00,3.4,97.76,0.919,9.4,2.1,rain
Notingham,2024-11-27T06:00:00,3.7,96.54,1.195,11.8,3.6,rain
Notingham,2024-11-27T07:00:00,3.2,94.41,0.938,13.1,2.2,rain
Notingham,2024-11-27T08:00:00,3.1,94.9,0.901,11.2,3.7,rain
Notingham,2024-11-27T09:00:00,2.9,94.96,2.318,11,6.7,rain
Notingham,2024-11-27T10:00:00,3.4,95.05,0.177,9.9,11.2,cloudy
Notingham,2024-11-27T11:00:00,3.7,92.99,0.003,9.6,8.7,cloudy
Notingham,2024-11-27T12:00:00,3.9,93.19,0,8.6,7.4,cloudy
Notingham,2024-11-27T13:00:00,4.7,93.03,0,8.5,13.9,cloudy
Notingham,2024-11-27T14:00:00,5.1,88.22,0,7.5,13.6,cloudy
Notingham,2024-11-27T15:00:00,5.3,85.25,0,5.3,17.5,clear-day
Notingham,2024-11-27T16:00:00,4.5,85.02,0,7.3,20.1,clear-night
Notingham,2024-11-27T17:00:00,4,83.17,0,7.2,28.4,clear-night
Notingham,2024-11-27T18:00:00,3,86.33,0,6.4,20.1,clear-night
Notingham,2024-11-27T19:00:00,2.7,85.69,0,6.4,25.6,clear-night
Notingham,2024-11-27T20:00:00,1.9,89.77,0,6.2,20.3,clear-night
Notingham,2024-11-27T21:00:00,1.9,90.2,0.138,7.2,15.5,clear-night
Notingham,2024-11-27T22:00:00,1.7,91.2,0,6.2,14.8,clear-night
Notingham,2024-11-27T23:00:00,1.4,90.02,0,5.1,20.3,clear-night
Notingham,2024-11-28T00:00:00,1.2,89.68,0,6,28.5,clear-night
Notingham,2024-11-28T01:00:00,0.6,90.4,0,3.8,12.6,partly-cloudy-night
Notingham,2024-11-28T02:00:00,0.4,91.56,0,6.1,20.3,clear-night
Notingham,2024-11-28T03:00:00,0.9,89.57,0,7,36.8,clear-night
Notingham,2024-11-28T04:00:00,1.1,89.84,0,6,39.5,clear-night
Notingham,2024-11-28T05:00:00,0.4,93.17,0,7.2,25.5,clear-night
Notingham,2024-11-28T06:00:00,0.8,92,0,3.9,25.6,clear-night
Notingham,2024-11-28T07:00:00,-0.2,93.97,0,2.9,14.7,clear-night
Notingham,2024-11-28T08:00:00,-1.4,94.75,0,3.8,6.3,clear-day
Notingham,2024-11-28T09:00:00,0.2,97.31,0,2.5,10.7,clear-day
Notingham,2024-11-28T10:00:00,1.5,94.71,0,3.6,8.6,clear-day
Notingham,2024-11-28T11:00:00,2.7,89.74,0.18,0.9,10.2,clear-day
Notingham,2024-11-28T12:00:00,3.4,88.49,0.007,2.6,14.1,clear-day
Notingham,2024-11-28T13:00:00,4.5,83.54,0,3.4,13.2,clear-day
Notingham,2024-11-28T14:00:00,5.5,80.24,0,4.7,12.2,clear-day
Notingham,2024-11-28T15:00:00,4.6,84.12,0,4.7,13.2,clear-day
Notingham,2024-11-28T16:00:00,2.8,88.33,0,4.9,6.9,clear-night
Notingham,2024-11-28T17:00:00,1.4,94.66,0,4.9,3.2,clear-night
Notingham,2024-11-28T18:00:00,0.5,95.3,0,3.8,2.5,clear-night
Notingham,2024-11-28T19:00:00,1.1,96.32,0,6.1,1.9,partly-cloudy-night
Notingham,2024-11-28T20:00:00,2.3,96.33,0,6.1,4.2,cloudy
Notingham,2024-11-28T21:00:00,2.6,98.8,0,6.1,3.9,cloudy
Notingham,2024-11-28T22:00:00,3.1,97.55,0,6.2,5.1,cloudy
Notingham,2024-11-28T23:00:00,3.4,93.83,0,7.2,8.5,cloudy
Notingham,2024-11-29T00:00:00,3.7,89.37,0,8.1,12.9,cloudy
Notingham,2024-11-29T01:00:00,3.6,90.41,0,6.3,13,partly-cloudy-night
Notingham,2024-11-29T02:00:00,3.6,91.62,0,7.4,11.4,clear-night
Notingham,2024-11-29T03:00:00,3.3,91.99,0,7.2,10.2,clear-night
Notingham,2024-11-29T04:00:00,3.3,91.92,0,7.3,9,clear-night
Notingham,2024-11-29T05:00:00,2.8,93.31,0,7.4,7.4,clear-night
Notingham,2024-11-29T06:00:00,3,93.5,0.004,5.4,9.1,clear-night
Notingham,2024-11-29T07:00:00,3.1,93.83,0,5.5,10.3,clear-night
Notingham,2024-11-29T08:00:00,3.6,94.4,0,6.4,12.6,partly-cloudy-day
Notingham,2024-11-29T09:00:00,4.3,91.86,0,5.5,14.4,cloudy
Notingham,2024-11-29T10:00:00,4.9,89.8,0,6.6,17.8,partly-cloudy-day
Notingham,2024-11-29T11:00:00,6.8,83.28,0,5.8,20.5,clear-day
Notingham,2024-11-29T12:00:00,7.5,77.84,0,7.8,23.3,clear-day
Notingham,2024-11-29T13:00:00,8.8,70.64,0,10.8,26.2,clear-day
Notingham,2024-11-29T14:00:00,9.2,70.65,0,10.9,26.1,clear-day
Notingham,2024-11-29T15:00:00,8.5,71.67,0,9.7,26.1,clear-day
Notingham,2024-11-29T16:00:00,7.4,74.62,0,8.9,20.6,clear-night
Notingham,2024-11-29T17:00:00,6.8,76.03,0,6.9,20.7,clear-night
Notingham,2024-11-29T18:00:00,6.9,75.28,0,9.7,23.4,partly-cloudy-night
Notingham,2024-11-29T19:00:00,6.9,74.56,0.004,8.5,23.3,cloudy
Notingham,2024-11-29T20:00:00,6.9,75.56,0.004,7.7,23.4,cloudy
Notingham,2024-11-29T21:00:00,6.9,80.75,0.177,7.5,20.6,cloudy
Notingham,2024-11-29T22:00:00,7.2,80.49,0,5.3,23.2,cloudy
Notingham,2024-11-29T23:00:00,7.5,80.47,0,7.5,23.1,cloudy
Notingham,2024-11-30T00:00:00,8,80.23,0.019,9.2,23.1,cloudy
Notingham,2024-11-30T01:00:00,8.2,83.86,0,7,20.1,cloudy
Notingham,2024-11-30T02:00:00,8.6,87.84,0,8.1,15.1,cloudy
Notingham,2024-11-30T03:00:00,9,90.59,0,7.1,9.5,cloudy
Notingham,2024-11-30T04:00:00,9.1,93.41,0,7,6.7,cloudy
Notingham,2024-11-30T05:00:00,9.2,94.87,0,6.1,6,cloudy
Notingham,2024-11-30T06:00:00,9.7,96.47,0,5.1,3.8,cloudy
Notingham,2024-11-30T07:00:00,10.3,96.68,0,6.1,2.6,cloudy
Notingham,2024-11-30T08:00:00,10.5,96.48,0,7,2.6,cloudy
Notingham,2024-11-30T09:00:00,10.8,96.62,0,6.3,4.4,cloudy
Notingham,2024-11-30T10:00:00,11.8,95.31,0,5.4,6.8,cloudy
Notingham,2024-11-30T11:00:00,12.6,90.81,0,9.4,13,cloudy
Notingham,2024-11-30T12:00:00,12.8,89.89,0,7.3,13.8,cloudy
Notingham,2024-11-30T13:00:00,13.5,85.69,0,9.2,17.6,cloudy
Notingham,2024-11-30T14:00:00,13.3,86.58,0,7.3,15.9,cloudy
Notingham,2024-11-30T15:00:00,13.3,86.76,0,7.3,17.6,cloudy
Notingham,2024-11-30T16:00:00,13.2,82.84,0,6.4,20.4,cloudy
Notingham,2024-11-30T17:00:00,13.1,84.06,0,7.5,20.3,cloudy
Notingham,2024-11-30T18:00:00,13,86.14,0,8.7,14.2,cloudy
Notingham,2024-11-30T19:00:00,12.6,88.12,0,10.6,17,cloudy
Notingham,2024-11-30T20:00:00,12.3,90.92,0,10.7,16.4,cloudy
Notingham,2024-11-30T21:00:00,12.3,90.89,0,9.9,16.3,cloudy
Notingham,2024-11-30T22:00:00,11.7,93.59,0,14.6,5.7,partly-cloudy-night
Notingham,2024-11-30T23:00:00,11.9,92.88,0,15.4,6.2,cloudy
